"Date","Item","Unit","Pettah_Today_Wholesale","Dambulla_Today_Wholesale"
"2024-12-04 00:00:00","Beans","kg","900","575"
"2024-12-05 00:00:00","Beans","kg","850","550"
"2024-12-06 00:00:00","Beans","kg","800","450"
"2024-12-09 00:00:00","Beans","kg","600","525"
"2024-12-10 00:00:00","Beans","kg","600","475"
"2024-12-11 00:00:00","Beans","kg","550","475"
"2024-12-12 00:00:00","Beans","kg","500","425"
"2024-12-13 00:00:00","Beans","kg","450","350"
"2024-12-16 00:00:00","Beans","kg","350","200"
"2024-12-17 00:00:00","Beans","kg","300","225"
"2024-12-18 00:00:00","Beans","kg","350","225"
"2024-12-19 00:00:00","Beans","kg","350","300"
"2024-12-20 00:00:00","Beans","kg","400","300"
"2024-12-23 00:00:00","Beans","kg","450","450"
"2024-12-24 00:00:00","Beans","kg","400","310"
"2024-12-26 00:00:00","Beans","kg","450","475"
"2024-12-27 00:00:00","Beans","kg","450","415"
"2024-12-30 00:00:00","Beans","kg","400","350"
"2024-12-31 00:00:00","Beans","kg","450","285"
"2025-01-01 00:00:00","Beans","kg","400","250"
"2025-01-02 00:00:00","Beans","kg","400","335"
"2025-01-03 00:00:00","Beans","kg","250","205"
"2025-01-06 00:00:00","Beans","kg","300","275"
"2025-01-07 00:00:00","Beans","kg","300","315"
"2025-01-08 00:00:00","Beans","kg","250","225"
"2025-01-09 00:00:00","Beans","kg","250","240"
"2025-01-10 00:00:00","Beans","kg","300","200"
"2025-01-15 00:00:00","Beans","kg","300","245"
"2025-01-16 00:00:00","Beans","kg","300","310"
"2025-01-17 00:00:00","Beans","kg","330","305"
"2025-01-20 00:00:00","Beans","kg","550","325"
"2025-01-21 00:00:00","Beans","kg","350","415"
"2025-01-22 00:00:00","Beans","kg","300","325"
"2025-01-23 00:00:00","Beans","kg","350","475"
"2025-01-24 00:00:00","Beans","kg","400","425"
"2025-01-27 00:00:00","Beans","kg","600","475"
"2025-01-28 00:00:00","Beans","kg","600","475"
"2025-01-29 00:00:00","Beans","kg","550","475"
"2025-01-30 00:00:00","Beans","kg","550","425"
"2025-01-31 00:00:00","Beans","kg","550","575"
"2025-02-03 00:00:00","Beans","kg","500","500"
"2025-02-05 00:00:00","Beans","kg","400","425"
"2025-02-06 00:00:00","Beans","kg","450","450"
"2025-02-07 00:00:00","Beans","kg","450","375"
"2025-02-10 00:00:00","Beans","kg","400","400"
"2025-02-11 00:00:00","Beans","kg","450","425"
"2025-02-13 00:00:00","Beans","kg","350","360"
"2025-02-14 00:00:00","Beans","kg","300","350"
"2025-02-17 00:00:00","Beans","kg","350","375"
"2025-02-18 00:00:00","Beans","kg","300","280"
"2025-02-19 00:00:00","Beans","kg","200","250"
"2025-02-20 00:00:00","Beans","kg","250","215"
"2025-02-21 00:00:00","Beans","kg","250","150"
"2025-02-24 00:00:00","Beans","kg","200","175"
"2025-02-25 00:00:00","Beans","kg","200","160"
"2025-02-27 00:00:00","Beans","kg","180","130"
"2025-02-28 00:00:00","Beans","kg","150","125"
"2025-03-03 00:00:00","Beans","kg","180","125"
"2025-03-04 00:00:00","Beans","kg","200","155"
"2025-03-05 00:00:00","Beans","kg","180","275"
"2025-03-06 00:00:00","Beans","kg","350","325"
"2025-03-07 00:00:00","Beans","kg","300","325"
"2025-03-10 00:00:00","Beans","kg","400","400"
"2025-03-11 00:00:00","Beans","kg","450","400"
"2025-03-12 00:00:00","Beans","kg","350","375"
"2025-03-14 00:00:00","Beans","kg","350","275"
"2025-03-17 00:00:00","Beans","kg","600","550"
"2025-03-18 00:00:00","Beans","kg","600","475"
"2025-03-19 00:00:00","Beans","kg","450","490"
"2025-03-20 00:00:00","Beans","kg","400","425"
"2025-03-21 00:00:00","Beans","kg","450","400"
"2025-03-24 00:00:00","Beans","kg","500","525"
"2025-03-25 00:00:00","Beans","kg","500","515"
"2025-03-26 00:00:00","Beans","kg","500","450"
"2025-03-27 00:00:00","Beans","kg","400","475"
"2025-03-28 00:00:00","Beans","kg","450","515"
"2025-04-01 00:00:00","Beans","kg","600","575"
"2025-04-02 00:00:00","Beans","kg","500","375"
"2025-04-03 00:00:00","Beans","kg","450","475"
"2025-04-04 00:00:00","Beans","kg","400","425"
"2025-04-07 00:00:00","Beans","kg","400","340"
"2025-04-08 00:00:00","Beans","kg","450","475"
"2025-04-09 00:00:00","Beans","kg","500","475"
"2025-04-10 00:00:00","Beans","kg","600","575"
"2025-04-11 00:00:00","Beans","kg","600","625"
"2025-04-16 00:00:00","Beans","kg","400","375"
"2025-04-17 00:00:00","Beans","kg","400","275"
"2025-04-21 00:00:00","Beans","kg","400","560"
"2025-04-22 00:00:00","Beans","kg","400","325"
"2025-04-23 00:00:00","Beans","kg","450","390"
"2025-04-24 00:00:00","Beans","kg","400","375"
"2025-04-25 00:00:00","Beans","kg","450","410"
"2025-04-28 00:00:00","Beans","kg","450","525"
"2025-04-29 00:00:00","Beans","kg","550","525"
"2025-04-30 00:00:00","Beans","kg","550","575"
"2025-05-02 00:00:00","Beans","kg","600","675"
"2025-05-05 00:00:00","Beans","kg","600","645"
"2025-05-06 00:00:00","Beans","kg","600","650"
"2025-05-07 00:00:00","Beans","kg","700","650"
"2025-05-08 00:00:00","Beans","kg","650","650"
"2025-05-09 00:00:00","Beans","kg","750","650"
"2025-05-14 00:00:00","Beans","kg","700","490"
"2025-05-15 00:00:00","Beans","kg","700","565"
"2025-05-16 00:00:00","Beans","kg","400","375"
"2025-05-19 00:00:00","Beans","kg","250","250"
"2025-05-20 00:00:00","Beans","kg","200","260"
"2025-05-21 00:00:00","Beans","kg","250","155"
"2025-05-22 00:00:00","Beans","kg","200","275"
"2025-05-23 00:00:00","Beans","kg","250","250"
"2025-05-26 00:00:00","Beans","kg","300","335"
"2025-05-27 00:00:00","Beans","kg","300","345"
"2025-05-28 00:00:00","Beans","kg","250","345"
"2025-05-29 00:00:00","Beans","kg","250","300"
"2025-05-30 00:00:00","Beans","kg","300","315"
"2025-06-02 00:00:00","Beans","kg","350","400"
"2025-06-03 00:00:00","Beans","kg","350","290"
"2025-06-04 00:00:00","Beans","kg","350","375"
"2025-06-05 00:00:00","Beans","kg","500","475"
"2025-06-06 00:00:00","Beans","kg","400","545"
"2025-06-09 00:00:00","Beans","kg","400","275"
"2025-06-11 00:00:00","Beans","kg","450","450"
"2025-06-12 00:00:00","Beans","kg","450","500"
"2025-06-13 00:00:00","Beans","kg","500","375"
"2025-06-16 00:00:00","Beans","kg","500","500"
"2025-06-17 00:00:00","Beans","kg","550","460"
"2025-06-18 00:00:00","Beans","kg","600","475"
"2025-06-19 00:00:00","Beans","kg","600","545"
"2025-06-20 00:00:00","Beans","kg","600","575"
"2025-06-23 00:00:00","Beans","kg","650","475"
"2025-06-24 00:00:00","Beans","kg","650","450"
"2025-06-25 00:00:00","Beans","kg","550","575"
"2025-06-26 00:00:00","Beans","kg","500","400"
"2025-06-27 00:00:00","Beans","kg","550","475"
"2025-06-30 00:00:00","Beans","kg","500","490"
"2025-07-01 00:00:00","Beans","kg","450","525"
"2025-07-02 00:00:00","Beans","kg","450","350"
"2025-07-03 00:00:00","Beans","kg","500","350"
"2025-07-04 00:00:00","Beans","kg","450","375"
"2025-07-07 00:00:00","Beans","kg","450","375"
"2025-07-08 00:00:00","Beans","kg","450","325"
"2025-07-09 00:00:00","Beans","kg","500","375"
"2025-07-11 00:00:00","Beans","kg","400","245"
"2025-07-14 00:00:00","Beans","kg","500","325"
"2025-07-15 00:00:00","Beans","kg","400","390"
"2025-07-16 00:00:00","Beans","kg","400","300"
"2025-07-17 00:00:00","Beans","kg","450","320"
"2025-07-18 00:00:00","Beans","kg","400","300"
"2025-07-21 00:00:00","Beans","kg","400","345"
"2025-07-22 00:00:00","Beans","kg","350","450"
"2025-07-23 00:00:00","Beans","kg","350","425"
"2025-07-24 00:00:00","Beans","kg","300","450"
"2025-07-25 00:00:00","Beans","kg","350","490"
"2025-07-28 00:00:00","Beans","kg","600","650"
"2025-07-29 00:00:00","Beans","kg","650","450"
"2025-07-30 00:00:00","Beans","kg","600","475"
"2025-07-31 00:00:00","Beans","kg","500","525"
"2025-08-01 00:00:00","Beans","kg","500","595"
"2025-08-04 00:00:00","Beans","kg","600","500"
"2025-08-05 00:00:00","Beans","kg","600","645"
"2025-08-06 00:00:00","Beans","kg","550","450"
"2025-08-07 00:00:00","Beans","kg","500","475"
"2025-08-11 00:00:00","Beans","kg","600","475"
"2025-08-12 00:00:00","Beans","kg","600","450"
"2025-08-13 00:00:00","Beans","kg","400","425"
"2025-08-14 00:00:00","Beans","kg","350","425"
"2025-08-15 00:00:00","Beans","kg","450","375"
"2025-08-18 00:00:00","Beans","kg","500","575"
"2025-08-19 00:00:00","Beans","kg","450","565"
"2025-08-20 00:00:00","Beans","kg","400","475"
"2025-08-21 00:00:00","Beans","kg","400","375"
"2025-08-22 00:00:00","Beans","kg","350","390"
"2025-08-25 00:00:00","Beans","kg","350","340"
"2025-08-26 00:00:00","Beans","kg","400","400"
"2025-08-27 00:00:00","Beans","kg","450","325"
"2025-08-28 00:00:00","Beans","kg","400","395"
"2025-08-29 00:00:00","Beans","kg","400","310"
"2025-09-01 00:00:00","Beans","kg","350","275"
"2025-09-02 00:00:00","Beans","kg","350","300"
"2025-09-03 00:00:00","Beans","kg","350","300"
"2025-09-04 00:00:00","Beans","kg","400","315"
"2025-09-08 00:00:00","Beans","kg","300","315"
"2025-09-09 00:00:00","Beans","kg","250","260"
"2025-09-10 00:00:00","Beans","kg","250","225"
"2025-09-11 00:00:00","Beans","kg","200","215"
"2025-09-12 00:00:00","Beans","kg","300","225"
"2025-09-15 00:00:00","Beans","kg","350","375"
"2025-09-16 00:00:00","Beans","kg","300","315"
"2025-09-17 00:00:00","Beans","kg","350","340"
"2025-09-18 00:00:00","Beans","kg","350","290"
"2025-09-19 00:00:00","Beans","kg","250","285"
"2025-09-22 00:00:00","Beans","kg","400","325"
"2025-09-23 00:00:00","Beans","kg","350","300"
"2025-09-26 00:00:00","Beans","kg","300","295"
"2025-09-29 00:00:00","Beans","kg","300","330"
"2025-09-30 00:00:00","Beans","kg","300","250"
"2025-10-01 00:00:00","Beans","kg","300","255"
"2025-10-02 00:00:00","Beans","kg","250","315"
"2025-10-03 00:00:00","Beans","kg","300","295"
"2025-10-07 00:00:00","Beans","kg","300","165"
"2025-10-08 00:00:00","Beans","kg","250","275"
"2025-10-09 00:00:00","Beans","kg","200","250"
"2025-10-10 00:00:00","Beans","kg","250","275"
"2025-10-13 00:00:00","Beans","kg","300","250"
"2025-10-14 00:00:00","Beans","kg","250","250"
"2025-10-15 00:00:00","Beans","kg","250","235"
"2025-10-16 00:00:00","Beans","kg","200","225"
"2025-10-17 00:00:00","Beans","kg","200","215"
"2025-10-21 00:00:00","Beans","kg","250","245"
"2025-10-22 00:00:00","Beans","kg","250","190"
"2025-10-23 00:00:00","Beans","kg","200","190"
"2025-10-24 00:00:00","Beans","kg","200","290"
"2025-10-27 00:00:00","Beans","kg","450","345"
"2025-10-28 00:00:00","Beans","kg","400","340"
"2025-10-29 00:00:00","Beans","kg","400","450"
"2025-10-30 00:00:00","Beans","kg","450","425"
"2025-10-31 00:00:00","Beans","kg","450","400"
"2025-11-03 00:00:00","Beans","kg","350","425"
"2025-11-04 00:00:00","Beans","kg","400","375"
"2025-11-06 00:00:00","Beans","kg","250","375"
"2025-11-07 00:00:00","Beans","kg","250","245"
"2025-11-10 00:00:00","Beans","kg","300","260"
"2025-11-11 00:00:00","Beans","kg","250","275"
"2025-11-12 00:00:00","Beans","kg","250","275"
"2025-11-13 00:00:00","Beans","kg","300","325"
"2025-11-14 00:00:00","Beans","kg","200","190"
"2025-11-17 00:00:00","Beans","kg","500","300"
"2025-11-18 00:00:00","Beans","kg","400","290"
"2025-11-19 00:00:00","Beans","kg","400","255"
"2025-11-20 00:00:00","Beans","kg","400","275"
"2025-11-21 00:00:00","Beans","kg","400","350"
"2025-11-24 00:00:00","Beans","kg","500","410"
"2025-11-25 00:00:00","Beans","kg","500","390"
"2025-11-26 00:00:00","Beans","kg","500","465"
"2025-11-27 00:00:00","Beans","kg","600","450"
"2025-12-02 00:00:00","Beans","kg","900","375"
"2025-12-03 00:00:00","Beans","kg","700","500"
"2025-12-05 00:00:00","Beans","kg","800","675"
"2025-12-08 00:00:00","Beans","kg","1000","790"
"2025-12-09 00:00:00","Beans","kg","800","950"
"2025-12-10 00:00:00","Beans","kg","800","950"
"2025-12-11 00:00:00","Beans","kg","800","950"
"2025-12-12 00:00:00","Beans","kg","800","875"
"2025-12-15 00:00:00","Beans","kg","700","750"
"2025-12-16 00:00:00","Beans","kg","700","725"
"2025-12-17 00:00:00","Beans","kg","700","550"
"2025-12-18 00:00:00","Beans","kg","500","450"
"2025-12-19 00:00:00","Beans","kg","500","450"
"2025-12-22 00:00:00","Beans","kg","700","575"
"2025-12-23 00:00:00","Beans","kg","900","625"
"2025-12-24 00:00:00","Beans","kg","1000","950"
"2025-12-26 00:00:00","Beans","kg","1000","1100"
"2025-12-29 00:00:00","Beans","kg","900","875"
"2025-12-30 00:00:00","Beans","kg","1000","725"
"2025-12-31 00:00:00","Beans","kg","800","700"
"2026-01-01 00:00:00","Beans","kg","500","625"
"2026-01-02 00:00:00","Beans","kg","400","650"
"2026-01-05 00:00:00","Beans","kg","600","475"
"2026-01-06 00:00:00","Beans","kg","700","415"
"2026-01-07 00:00:00","Beans","kg","600","575"
"2026-01-08 00:00:00","Beans","kg","400","450"
"2026-01-09 00:00:00","Beans","kg","400","300"
"2026-01-12 00:00:00","Beans","kg","500","450"
"2026-01-13 00:00:00","Beans","kg","550","425"
"2026-01-14 00:00:00","Beans","kg","550","400"
"2026-01-16 00:00:00","Beans","kg","600","375"
"2026-01-19 00:00:00","Beans","kg","650","450"
"2026-01-20 00:00:00","Beans","kg","400","450"
"2026-01-21 00:00:00","Beans","kg","450","375"
"2026-01-22 00:00:00","Beans","kg","400","355"
"2026-01-23 00:00:00","Beans","kg","400","390"
"2026-01-26 00:00:00","Beans","kg","400","450"
"2026-01-27 00:00:00","Beans","kg","400","400"
"2026-01-28 00:00:00","Beans","kg","450","300"
"2026-01-29 00:00:00","Beans","kg","300","325"
"2026-01-30 00:00:00","Beans","kg","400","280"
"2026-02-02 00:00:00","Beans","kg","400","185"
"2026-02-03 00:00:00","Beans","kg","450","200"
"2026-02-05 00:00:00","Beans","kg","350","425"
"2026-02-06 00:00:00","Beans","kg","350","235"
"2026-02-09 00:00:00","Beans","kg","400","375"
"2026-02-10 00:00:00","Beans","kg","450","285"
"2026-02-11 00:00:00","Beans","kg","400","410"
"2026-02-12 00:00:00","Beans","kg","400","425"
"2026-02-13 00:00:00","Beans","kg","400","425"
"2026-02-16 00:00:00","Beans","kg","300","425"
"2026-02-17 00:00:00","Beans","kg","350","310"
"2026-02-18 00:00:00","Beans","kg","300","375"
"2026-02-19 00:00:00","Beans","kg","300","425"
"2026-02-20 00:00:00","Beans","kg","400","350"
"2026-02-23 00:00:00","Beans","kg","400","315"
"2026-02-24 00:00:00","Beans","kg","350","300"
"2026-02-25 00:00:00","Beans","kg","350","275"
"2026-02-26 00:00:00","Beans","kg","300","300"
"2026-02-27 00:00:00","Beans","kg","300","275"
"2026-03-03 00:00:00","Beans","kg","350","275"
"2026-03-04 00:00:00","Beans","kg","350","315"
"2026-03-05 00:00:00","Beans","kg","350","325"
"2026-03-06 00:00:00","Beans","kg","300","285"
"2026-03-09 00:00:00","Beans","kg","350","275"
"2026-03-10 00:00:00","Beans","kg","350","290"
"2026-03-11 00:00:00","Beans","kg","250","295"
"2026-03-12 00:00:00","Beans","kg","250","225"
"2026-03-13 00:00:00","Beans","kg","200","170"
"2026-03-16 00:00:00","Beans","kg","200","200"
"2026-03-17 00:00:00","Beans","kg","200","190"
"2026-03-18 00:00:00","Beans","kg","200","230"
"2026-03-19 00:00:00","Beans","kg","200","240"
"2026-03-20 00:00:00","Beans","kg","200","160"
"2026-03-23 00:00:00","Beans","kg","250","205"
"2026-03-24 00:00:00","Beans","kg","350","240"
"2026-03-25 00:00:00","Beans","kg","350","265"
"2026-03-26 00:00:00","Beans","kg","350","250"
"2026-03-27 00:00:00","Beans","kg","300","285"
"2026-03-30 00:00:00","Beans","kg","300","415"
"2026-03-31 00:00:00","Beans","kg","350","325"
"2026-04-02 00:00:00","Beans","kg","250","255"
"2026-04-06 00:00:00","Beans","kg","200","175"
"2026-04-07 00:00:00","Beans","kg","200","165"
"2026-04-08 00:00:00","Beans","kg","150","205"
"2026-04-09 00:00:00","Beans","kg","200","210"
"2026-04-10 00:00:00","Beans","kg","300","375"
"2026-04-21 00:00:00","Beans","kg","350","365"
"2026-04-22 00:00:00","Beans","kg","400","310"
"2026-04-23 00:00:00","Beans","kg","350","275"
"2026-04-24 00:00:00","Beans","kg","400","300"
"2026-04-27 00:00:00","Beans","kg","450","375"
"2026-04-28 00:00:00","Beans","kg","500","475"
"2026-04-29 00:00:00","Beans","kg","550","525"
"2026-04-30 00:00:00","Beans","kg","400","545"
"2026-05-04 00:00:00","Beans","kg","550","425"
"2026-05-05 00:00:00","Beans","kg","550","450"
"2026-05-06 00:00:00","Beans","kg","550","445"
"2026-05-07 00:00:00","Beans","kg","500","525"
"2026-05-08 00:00:00","Beans","kg","500","500"
"2026-05-11 00:00:00","Beans","kg","400","500"
"2026-05-12 00:00:00","Beans","kg","400","450"
"2026-05-13 00:00:00","Beans","kg","450","350"
"2026-05-14 00:00:00","Beans","kg","450","400"
"2026-05-15 00:00:00","Beans","kg","450","525"
"2021-10-11 00:00:00","Brinjal","kg","180","155"
"2021-10-13 00:00:00","Brinjal","kg","160","190"
"2021-10-14 00:00:00","Brinjal","kg","160","195"
"2021-10-15 00:00:00","Brinjal","kg","160","170"
"2021-10-18 00:00:00","Brinjal","kg","150","155"
"2021-11-10 00:00:00","Brinjal","kg","200","125"
"2021-11-11 00:00:00","Brinjal","kg","150","185"
"2021-11-12 00:00:00","Brinjal","kg","150","195"
"2021-11-15 00:00:00","Brinjal","kg","150","178"
"2021-11-16 00:00:00","Brinjal","kg","150","190"
"2021-11-17 00:00:00","Brinjal","kg","155","175"
"2021-11-22 00:00:00","Brinjal","kg","200","225"
"2021-11-24 00:00:00","Brinjal","kg","220","245"
"2021-11-25 00:00:00","Brinjal","kg","250","245"
"2021-11-29 00:00:00","Brinjal","kg","225","278"
"2021-12-10 00:00:00","Brinjal","kg","250","295"
"2021-12-14 00:00:00","Brinjal","kg","250","255"
"2021-12-17 00:00:00","Brinjal","kg","250","215"
"2021-12-20 00:00:00","Brinjal","kg","280","225"
"2021-12-21 00:00:00","Brinjal","kg","300","268"
"2021-12-22 00:00:00","Brinjal","kg","350","275"
"2021-12-23 00:00:00","Brinjal","kg","325","240"
"2021-12-27 00:00:00","Brinjal","kg","350","275"
"2021-12-29 00:00:00","Brinjal","kg","350","270"
"2021-12-31 00:00:00","Brinjal","kg","350","215"
"2022-01-10 00:00:00","Brinjal","kg","220","265"
"2022-01-11 00:00:00","Brinjal","kg","220","265"
"2022-01-19 00:00:00","Brinjal","kg","165","215"
"2022-01-20 00:00:00","Brinjal","kg","165","105"
"2022-01-21 00:00:00","Brinjal","kg","150","165"
"2022-01-25 00:00:00","Brinjal","kg","200","275"
"2022-01-28 00:00:00","Brinjal","kg","220","265"
"2022-02-11 00:00:00","Brinjal","kg","155","195"
"2022-02-15 00:00:00","Brinjal","kg","165","155"
"2022-02-21 00:00:00","Brinjal","kg","155","135"
"2022-02-22 00:00:00","Brinjal","kg","155","135"
"2022-02-25 00:00:00","Brinjal","kg","150","138"
"2022-02-28 00:00:00","Brinjal","kg","100","95"
"2022-03-10 00:00:00","Brinjal","kg","130","175"
"2022-03-11 00:00:00","Brinjal","kg","130","165"
"2022-03-14 00:00:00","Brinjal","kg","200","205"
"2022-03-25 00:00:00","Brinjal","kg","130","165"
"2022-03-29 00:00:00","Brinjal","kg","155","155"
"2022-03-30 00:00:00","Brinjal","kg","150","165"
"2022-04-12 00:00:00","Brinjal","kg","300","290"
"2022-04-19 00:00:00","Brinjal","kg","250","175"
"2022-04-25 00:00:00","Brinjal","kg","290","210"
"2022-05-12 00:00:00","Brinjal","kg","400","175"
"2022-05-17 00:00:00","Brinjal","kg","300","305"
"2022-05-20 00:00:00","Brinjal","kg","250","295"
"2022-05-23 00:00:00","Brinjal","kg","290","295"
"2022-05-24 00:00:00","Brinjal","kg","290","295"
"2022-05-25 00:00:00","Brinjal","kg","290","305"
"2022-05-26 00:00:00","Brinjal","kg","300","195"
"2022-05-30 00:00:00","Brinjal","kg","300","275"
"2022-06-10 00:00:00","Brinjal","kg","300","225"
"2022-06-13 00:00:00","Brinjal","kg","300","285"
"2022-06-17 00:00:00","Brinjal","kg","290","260"
"2022-06-20 00:00:00","Brinjal","kg","280","270"
"2022-06-21 00:00:00","Brinjal","kg","280","225"
"2022-06-23 00:00:00","Brinjal","kg","250","255"
"2022-06-27 00:00:00","Brinjal","kg","250","235"
"2022-06-30 00:00:00","Brinjal","kg","250","175"
"2022-07-11 00:00:00","Brinjal","kg","250","245"
"2022-07-14 00:00:00","Brinjal","kg","300","195"
"2022-07-15 00:00:00","Brinjal","kg","300","220"
"2022-07-18 00:00:00","Brinjal","kg","250","245"
"2022-07-19 00:00:00","Brinjal","kg","230","268"
"2022-07-20 00:00:00","Brinjal","kg","230","220"
"2022-07-22 00:00:00","Brinjal","kg","230","225"
"2022-07-29 00:00:00","Brinjal","kg","250","235"
"2022-08-15 00:00:00","Brinjal","kg","450","395"
"2022-08-17 00:00:00","Brinjal","kg","450","445"
"2022-08-19 00:00:00","Brinjal","kg","460","390"
"2022-08-22 00:00:00","Brinjal","kg","350","400"
"2022-08-24 00:00:00","Brinjal","kg","350","350"
"2022-08-31 00:00:00","Brinjal","kg","300","345"
"2022-09-12 00:00:00","Brinjal","kg","200","245"
